key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_14.keys,key_resp_14.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_12.keys,key_resp_12.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,ImageFile,tarPos,targPres,numDist,targetName,correctAns,difficulty,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,stimExample,posit,size,stimSize,practiceFile,key_resp_15.keys,key_resp_15.rt
,,,,,,,,,,,,,,,,a,1,0.63527,,,,,,,,0_targ_16_dist_green/trial2.png,,0,16,greenverival,a,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.06386,0,42,42,11,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.63969,,,,,,,,0_targ_16_dist_green/trial6.png,,0,16,greenverival,a,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.03609,0,43,43,130,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.761,,,,,,,,0_targ_16_dist_green/trial16.png,,0,16,greenverival,a,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.028855,0,44,44,140,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.719525,,,,,,,,0_targ_10_dist_green/trial13.png,,0,10,greenverival,a,mid,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.11637,0,45,45,114,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.64493,,,,,,,,0_targ_16_dist_green/trial10.png,,0,16,greenverival,a,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.034005,0,46,46,134,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.5969,,,,,,,,0_targ_10_dist_green/trial20.png,,0,10,greenverival,a,mid,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.07353,0,47,47,121,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.61988,,,,,,,,0_targ_4_dist_green/trial25.png,,0,4,greenverival,a,easy,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.07069,0,48,48,103,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.845335,,,,,,,,9_dist_green/trial20.png,,1,9,greenverival,p,mid,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.53267,0,49,49,52,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.72239,,,,,,,,9_dist_green/trial9.png,,1,9,greenverival,p,mid,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.09948,0,50,50,41,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.0381,,,,,,,,0_targ_10_dist_green/trial10.png,,0,10,greenverival,a,mid,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.072725,0,51,51,111,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.85262,,,,,,,,0_targ_10_dist_green/trial5.png,,0,10,greenverival,a,mid,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.0954,0,52,52,106,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.759375,,,,,,,,0_targ_4_dist_green/trial5.png,,0,4,greenverival,a,easy,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.069685,0,53,53,83,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,0.641255,,,,,,,,3_dist_green/trial21.png,,1,3,greenverival,p,easy,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,1.823575,0,54,54,30,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.861095,,,,,,,,9_dist_green/trial12.png,,1,9,greenverival,p,mid,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.09687,0,55,55,44,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.83459,,,,,,,,0_targ_16_dist_green/trial7.png,,0,16,greenverival,a,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.072455,0,56,56,131,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.856435,,,,,,,,15_dist_green/trial13.png,,1,15,greenverival,p,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.109965,0,57,57,68,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.848115,,,,,,,,3_dist_green/trial12.png,,1,3,greenverival,p,easy,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.09995,0,58,58,21,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.5841,,,,,,,,3_dist_green/trial14.png,,1,3,greenverival,p,easy,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.066045,0,59,59,23,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.934445,,,,,,,,0_targ_16_dist_green/trial8.png,,0,16,greenverival,a,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.084885,0,60,60,132,1,,,,,,,,,,,,,,,
