"rt","accuracy","targetType","difficulty","n","observer","targPresent"
0.9999,1,"greenVertical","mid",58,"2",0
0.6234,1,"greenVertical","mid",59,"2",1
0.8252,1,"greenVertical","hard",60,"2",1
0.8399,1,"greenVertical","easy",61,"2",0
0.6839,1,"greenVertical","mid",62,"2",1
1.1495,1,"greenVertical","hard",63,"2",1
0.9217,1,"greenVertical","mid",64,"2",1
1.9063,1,"greenVertical","hard",65,"2",0
0.0197,0,"greenVertical","easy",66,"2",0
0.7613,1,"greenVertical","hard",67,"2",1
1.0509,1,"greenVertical","hard",68,"2",1
0.8358,1,"greenVertical","easy",69,"2",0
1.352,1,"greenVertical","hard",70,"2",0
0.6074,1,"greenVertical","mid",71,"2",1
1.2868,1,"greenVertical","hard",72,"2",0
0.6962,1,"greenVertical","mid",73,"2",1
0.8362,0,"greenVertical","easy",74,"2",1
0.8786,0,"greenVertical","easy",75,"2",0
1.8627,1,"greenVertical","easy",76,"2",0
0.7535,1,"greenVertical","mid",77,"2",1
1.516,1,"greenVertical","hard",78,"2",0
0.8426,1,"greenVertical","easy",79,"2",1
1.5992,1,"greenVertical","hard",80,"2",0
1.0709,1,"greenVertical","mid",81,"2",0
1.3025,1,"greenVertical","mid",82,"2",0
0.7032,1,"greenVertical","easy",83,"2",1
0.929,0,"greenVertical","easy",84,"2",1
1.1942,1,"greenVertical","hard",85,"2",0
0.8066,1,"greenVertical","easy",86,"2",1
0.8416,1,"greenVertical","easy",87,"2",0
0.9117,1,"greenVertical","easy",88,"2",0
1.3627,1,"greenVertical","hard",89,"2",1
1.0621,1,"greenVertical","easy",90,"2",1
1.2771,1,"greenVertical","easy",91,"2",0
1.1983,1,"greenVertical","mid",92,"2",1
1.5741,1,"greenVertical","hard",93,"2",0
0.9085,1,"greenVertical","easy",94,"2",1
0.8405,1,"greenVertical","easy",95,"2",1
0.9833,1,"greenVertical","hard",96,"2",1
1.056,1,"greenVertical","mid",97,"2",0
0.7647,1,"greenVertical","mid",98,"2",1
1.2768,1,"greenVertical","easy",99,"2",1
1.0527,1,"greenVertical","easy",100,"2",0
1.5121,1,"greenVertical","hard",101,"2",0
0.9177,1,"greenVertical","mid",102,"2",0
1.8051,1,"greenVertical","hard",103,"2",0
0.9078,1,"greenVertical","mid",104,"2",0
1.2069,1,"greenVertical","mid",105,"2",0
1.0644,1,"greenVertical","easy",106,"2",0
0.9069,1,"greenVertical","mid",107,"2",0
0.759,1,"greenVertical","easy",108,"2",1
1.4253,1,"greenVertical","hard",109,"2",0
1.2771,1,"greenVertical","hard",110,"2",0
0.9059,1,"greenVertical","hard",111,"2",1
0.7588,1,"greenVertical","easy",112,"2",1
0.7634,1,"greenVertical","easy",113,"2",1
1.6788,1,"greenVertical","hard",114,"2",0
1.2084,1,"greenVertical","mid",115,"2",0
0.6881,1,"greenVertical","easy",116,"2",0
0.771,1,"greenVertical","easy",117,"2",1
0.9837,1,"greenVertical","easy",118,"2",0
1.6541,1,"greenVertical","hard",119,"2",0
0.8396,1,"greenVertical","mid",120,"2",1
1.4347,1,"greenVertical","hard",121,"2",0
0.9977,1,"greenVertical","mid",122,"2",0
0.7681,1,"greenVertical","mid",123,"2",0
1.0637,1,"greenVertical","mid",124,"2",0
0.8398,1,"greenVertical","mid",125,"2",0
0.6956,1,"greenVertical","mid",126,"2",0
0.8324,1,"greenVertical","hard",127,"2",1
1.8672,1,"greenVertical","hard",128,"2",1
0.6908,1,"greenVertical","mid",129,"2",1
0.9155,1,"greenVertical","hard",130,"2",1
1.5027,1,"greenVertical","hard",131,"2",0
1.0576,1,"greenVertical","mid",132,"2",0
0.6101,1,"greenVertical","easy",133,"2",1
1.3653,1,"greenVertical","hard",134,"2",0
1.213,1,"greenVertical","hard",135,"2",1
0.6864,1,"greenVertical","mid",136,"2",1
1.5022,1,"greenVertical","hard",137,"2",0
0.6868,1,"greenVertical","mid",138,"2",1
1.275,1,"greenVertical","hard",139,"2",1
0.7611,1,"greenVertical","easy",140,"2",1
0.7588,1,"greenVertical","easy",141,"2",1
1.5036,1,"greenVertical","hard",142,"2",1
1.4278,1,"greenVertical","hard",143,"2",1
1.0566,1,"greenVertical","easy",144,"2",0
0.9068,1,"greenVertical","easy",145,"2",0
0.8445,0,"greenVertical","easy",146,"2",1
0.8325,1,"greenVertical","easy",147,"2",1
1.5093,1,"greenVertical","hard",148,"2",0
0.7611,1,"greenVertical","mid",149,"2",1
0.985,1,"lines","easy",0,"2",1
4.9052,1,"lines","hard",1,"2",0
6.334,1,"lines","hard",2,"2",0
1.1471,1,"lines","mid",3,"2",1
4.4578,0,"lines","hard",4,"2",1
3.5388,1,"lines","mid",5,"2",0
2.7227,0,"lines","hard",6,"2",0
3.5966,1,"lines","hard",7,"2",0
3.1195,1,"lines","mid",8,"2",0
2.8492,0,"lines","mid",9,"2",1
4.8405,1,"lines","mid",10,"2",0
2.8117,1,"lines","easy",11,"2",0
5.4367,1,"lines","hard",12,"2",0
0.9189,1,"lines","easy",13,"2",1
3.2297,1,"lines","easy",14,"2",0
3.247,1,"lines","hard",15,"2",0
8.2755,1,"lines","hard",16,"2",0
5.4566,1,"lines","hard",17,"2",0
5.5172,1,"lines","mid",18,"2",0
0.8375,1,"lines","easy",19,"2",1
0.792,1,"lines","easy",20,"2",1
3.4254,1,"lines","easy",21,"2",0
2.6416,1,"lines","easy",22,"2",0
3.5665,0,"lines","hard",23,"2",1
1.5184,1,"lines","mid",24,"2",1
4.8895,0,"lines","hard",25,"2",1
0.7267,1,"lines","easy",26,"2",1
1.1128,1,"lines","hard",27,"2",1
3.3638,1,"lines","easy",28,"2",0
7.1989,0,"lines","hard",29,"2",1
5.0892,1,"lines","hard",30,"2",0
4.2182,1,"lines","mid",31,"2",0
3.3181,1,"lines","mid",32,"2",0
0.3418,0,"lines","easy",33,"2",0
0.6702,1,"lines","easy",34,"2",1
4.9623,1,"lines","hard",35,"2",0
2.9249,1,"lines","mid",36,"2",1
0.9998,1,"lines","mid",37,"2",1
3.1624,1,"lines","mid",38,"2",0
0.7266,1,"lines","easy",39,"2",1
1.7697,0,"lines","mid",40,"2",1
3.9732,1,"lines","mid",41,"2",0
0.7923,1,"lines","mid",42,"2",1
3.0044,1,"lines","mid",43,"2",0
4.0519,1,"lines","hard",44,"2",0
4.9158,0,"lines","hard",45,"2",1
5.3486,0,"lines","mid",46,"2",1
0.7312,1,"lines","easy",47,"2",1
3.5587,1,"lines","easy",48,"2",0
0.9315,1,"lines","easy",49,"2",1
2.8755,0,"lines","hard",50,"2",1
2.0667,0,"lines","mid",51,"2",1
3.5379,1,"lines","easy",52,"2",0
2.5707,0,"lines","mid",53,"2",1
2.5756,1,"lines","mid",54,"2",0
3.0098,1,"lines","easy",55,"2",0
2.6583,1,"lines","easy",56,"2",0
5.0078,1,"lines","mid",57,"2",0
2.836,1,"lines","mid",58,"2",0
2.8184,1,"lines","hard",59,"2",0
6.3503,1,"lines","mid",60,"2",0
0.7061,1,"lines","easy",61,"2",1
2.2019,0,"lines","mid",62,"2",0
0.9998,1,"lines","easy",63,"2",1
3.0857,1,"lines","hard",64,"2",0
0.7039,1,"lines","easy",65,"2",1
1.9879,1,"lines","easy",66,"2",0
1.9957,1,"lines","easy",67,"2",0
1.1861,1,"lines","mid",68,"2",1
2.6034,1,"lines","easy",69,"2",0
2.461,0,"lines","hard",70,"2",1
3.8395,0,"lines","hard",71,"2",1
2.3014,0,"lines","hard",72,"2",0
2.1077,1,"lines","hard",73,"2",1
2.94,1,"lines","mid",74,"2",0
3.9914,1,"lines","easy",75,"2",0
1.0392,1,"lines","mid",76,"2",1
4.0036,0,"lines","hard",77,"2",1
0.7223,1,"lines","easy",78,"2",1
0.8508,1,"lines","mid",79,"2",1
2.847,1,"lines","easy",80,"2",0
0.9328,1,"lines","mid",81,"2",1
2.669,1,"lines","mid",82,"2",1
2.9252,1,"lines","easy",83,"2",0
3.4107,1,"lines","hard",84,"2",0
4.7487,1,"lines","hard",85,"2",0
4.2992,1,"lines","mid",86,"2",0
1.4136,1,"lines","mid",87,"2",1
2.9672,1,"lines","easy",88,"2",0
3.7749,0,"lines","hard",89,"2",1
4.0482,0,"lines","hard",90,"2",1
4.2454,0,"lines","hard",91,"2",1
1.8233,1,"lines","hard",92,"2",0
0.7331,1,"lines","easy",93,"2",1
1.1314,1,"lines","mid",94,"2",1
0.7373,1,"lines","easy",95,"2",1
2.4468,0,"lines","hard",96,"2",1
3.9619,1,"lines","hard",97,"2",0
1.5324,0,"lines","mid",98,"2",1
2.4837,1,"lines","easy",99,"2",0
0.7358,1,"lines","easy",100,"2",1
1.2084,0,"lines","hard",101,"2",1
3.49,1,"lines","mid",102,"2",0
3.0948,1,"lines","mid",103,"2",0
1.6662,1,"lines","mid",104,"2",1
3.2274,1,"lines","easy",105,"2",0
4.2191,0,"lines","hard",106,"2",1
2.8705,1,"lines","mid",107,"2",0
0.9979,1,"lines","mid",108,"2",1
3.4275,0,"lines","hard",109,"2",1
0.7388,1,"lines","easy",110,"2",1
2.8926,1,"lines","mid",111,"2",0
1.9608,1,"lines","hard",112,"2",1
0.7859,1,"lines","easy",113,"2",1
2.3612,1,"lines","hard",114,"2",0
0.7144,1,"lines","easy",115,"2",1
1.797,1,"lines","hard",116,"2",0
0.6695,1,"lines","mid",117,"2",1
3.9225,1,"lines","hard",118,"2",0
1.808,1,"lines","easy",119,"2",0
0.8049,1,"lines","easy",120,"2",1
0.8657,1,"lines","easy",121,"2",1
0.7402,1,"lines","easy",122,"2",1
1.2493,0,"lines","hard",123,"2",1
1.4446,1,"lines","mid",124,"2",0
2.3583,1,"lines","easy",125,"2",0
2.9123,1,"lines","mid",126,"2",0
1.7612,1,"lines","easy",127,"2",0
2.2433,1,"lines","mid",128,"2",1
3.1285,0,"lines","hard",129,"2",1
3.9928,1,"lines","mid",130,"2",0
2.6027,0,"lines","hard",131,"2",0
1.4928,1,"lines","easy",132,"2",0
0.659,1,"lines","easy",133,"2",1
2.0126,1,"lines","easy",134,"2",0
1.4303,0,"lines","mid",135,"2",1
2.0801,1,"lines","mid",136,"2",1
3.4341,1,"lines","hard",137,"2",0
0.6724,1,"lines","easy",138,"2",1
1.9244,1,"lines","easy",139,"2",0
0.7366,1,"lines","easy",140,"2",1
2.7164,0,"lines","hard",141,"2",1
6.119,0,"lines","hard",142,"2",1
4.1501,1,"lines","mid",143,"2",0
8.2764,1,"lines","hard",144,"2",0
10.1128,0,"lines","hard",145,"2",1
3.224,1,"lines","mid",146,"2",1
5.9937,1,"lines","hard",147,"2",1
7.677,1,"lines","hard",148,"2",0
6.9639,1,"lines","mid",149,"2",0
3.5839,1,"tex","hard",0,"9",0
0.9256,1,"tex","mid",1,"9",1
0.7842,1,"tex","easy",2,"9",1
4.0792,1,"tex","easy",3,"9",0
3.6427,1,"tex","mid",4,"9",0
0.7764,1,"tex","mid",5,"9",1
3.7094,0,"tex","hard",6,"9",1
4.1693,1,"tex","hard",7,"9",0
0.728,1,"tex","easy",8,"9",1
0.6544,1,"tex","mid",9,"9",1
1.155,1,"tex","mid",10,"9",1
3.4626,1,"tex","easy",11,"9",0
3.0826,1,"tex","hard",12,"9",0
5.0884,1,"tex","hard",13,"9",0
0.8527,1,"tex","mid",14,"9",1
0.644,1,"tex","mid",15,"9",1
5.1262,1,"tex","easy",16,"9",0
2.4364,1,"tex","mid",17,"9",1
4.7734,1,"tex","mid",18,"9",0
5.8994,1,"tex","hard",19,"9",0
1.6816,1,"tex","mid",20,"9",1
4.4034,1,"tex","easy",21,"9",0
4.9752,0,"tex","hard",22,"9",1
1.2419,1,"tex","mid",23,"9",1
3.9151,1,"tex","easy",24,"9",0
0.7126,1,"tex","mid",25,"9",1
4.2984,0,"tex","hard",26,"9",1
0.6467,1,"tex","mid",27,"9",1
0.8247,1,"tex","mid",28,"9",1
1.2297,1,"tex","hard",29,"9",1
3.5464,1,"tex","hard",30,"9",0
4.9652,1,"tex","mid",31,"9",0
5.754,1,"tex","hard",32,"9",0
6.7955,1,"tex","mid",33,"9",0
7.4421,1,"tex","easy",34,"9",0
6.0203,1,"tex","mid",35,"9",0
4.7426,0,"tex","hard",36,"9",1
5.9421,1,"tex","mid",37,"9",0
5.3043,0,"tex","hard",38,"9",1
1.2236,1,"tex","easy",39,"9",1
0.6549,1,"tex","mid",40,"9",1
5.562,1,"tex","easy",41,"9",0
2.4661,1,"tex","mid",42,"9",1
6.1734,1,"tex","hard",43,"9",0
4.747,1,"tex","mid",44,"9",0
4.0319,0,"tex","hard",45,"9",1
0.7221,1,"tex","easy",46,"9",1
0.726,0,"tex","mid",47,"9",0
1.455,1,"tex","hard",48,"9",1
1.1799,1,"tex","mid",49,"9",1
5.5761,1,"tex","mid",50,"9",0
4.8736,0,"tex","hard",51,"9",1
0.7728,1,"tex","easy",52,"9",1
5.3362,1,"tex","easy",53,"9",0
0.7605,1,"tex","easy",54,"9",1
4.9345,1,"tex","mid",55,"9",0
0.701,1,"tex","easy",56,"9",1
7.8756,1,"tex","hard",57,"9",0
0.768,1,"tex","easy",58,"9",1
5.1614,1,"tex","mid",59,"9",0
3.6404,1,"tex","mid",60,"9",0
1.0216,1,"tex","easy",61,"9",1
3.6644,1,"tex","mid",62,"9",0
4.6241,1,"tex","easy",63,"9",0
4.215,0,"tex","hard",64,"9",1
3.4411,1,"tex","hard",65,"9",0
2.546,1,"tex","mid",66,"9",0
1.1599,1,"tex","easy",67,"9",1
3.345,1,"tex","hard",68,"9",0
3.5472,1,"tex","mid",69,"9",0
0.6545,1,"tex","easy",70,"9",1
2.197,1,"tex","hard",71,"9",0
2.529,1,"tex","hard",72,"9",0
3.2378,1,"tex","easy",73,"9",0
0.7639,1,"tex","mid",74,"9",1
2.0307,0,"tex","hard",75,"9",1
2.9728,1,"tex","easy",76,"9",0
2.0858,1,"tex","easy",77,"9",0
2.4503,1,"tex","hard",78,"9",0
4.3531,1,"tex","easy",79,"9",0
2.7775,1,"tex","mid",80,"9",0
4.1491,1,"tex","hard",81,"9",0
0.4882,1,"tex","easy",82,"9",1
2.7627,1,"tex","hard",83,"9",1
1.2158,1,"tex","hard",84,"9",1
5.4465,1,"tex","mid",85,"9",0
2.5519,1,"tex","hard",86,"9",0
0.6046,1,"tex","easy",87,"9",1
1.1431,1,"tex","mid",88,"9",1
3.8337,1,"tex","easy",89,"9",0
3.5209,1,"tex","easy",90,"9",0
3.0443,1,"tex","hard",91,"9",1
0.5449,1,"tex","easy",92,"9",1
6.4598,1,"tex","easy",93,"9",0
3.7398,0,"tex","hard",94,"9",1
5.6511,1,"tex","mid",95,"9",0
5.9444,1,"tex","mid",96,"9",0
3.4489,0,"tex","hard",97,"9",1
2.0786,1,"tex","mid",98,"9",1
0.4998,1,"tex","easy",99,"9",1
0.8964,1,"tex","mid",100,"9",1
0.5606,1,"tex","mid",101,"9",1
2.0998,1,"tex","hard",102,"9",1
7.1114,1,"tex","hard",103,"9",0
0.6334,1,"tex","easy",104,"9",1
2.779,1,"tex","easy",105,"9",0
0.8724,1,"tex","easy",106,"9",1
1.9736,0,"tex","hard",107,"9",1
1.143,1,"tex","hard",108,"9",1
3.4926,1,"tex","hard",109,"9",0
3.3522,1,"tex","easy",110,"9",0
2.9379,0,"tex","hard",111,"9",1
3.6157,0,"tex","hard",112,"9",1
2.8986,1,"tex","hard",113,"9",0
3.5001,1,"tex","hard",114,"9",0
0.5161,1,"tex","easy",115,"9",1
0.692,1,"tex","mid",116,"9",1
1.5044,1,"tex","hard",117,"9",1
0.4935,1,"tex","easy",118,"9",1
4.0794,1,"tex","easy",119,"9",0
3.9745,1,"tex","easy",120,"9",0
0.5872,1,"tex","easy",121,"9",1
4.2692,0,"tex","hard",122,"9",1
1.8374,1,"tex","hard",123,"9",1
0.7046,0,"tex","mid",124,"9",0
2.8487,1,"tex","hard",125,"9",0
2.7893,1,"tex","easy",126,"9",0
0.8454,1,"tex","mid",127,"9",1
4.2384,1,"tex","hard",128,"9",0
3.1918,0,"tex","hard",129,"9",1
3.8159,1,"tex","mid",130,"9",0
3.3101,1,"tex","mid",131,"9",1
1.7827,1,"tex","hard",132,"9",0
1.7703,1,"tex","easy",133,"9",0
2.0418,1,"tex","hard",134,"9",0
0.7716,1,"tex","mid",135,"9",1
0.5723,1,"tex","easy",136,"9",1
2.9088,1,"tex","hard",137,"9",0
2.8223,1,"tex","mid",138,"9",0
2.7524,1,"tex","easy",139,"9",0
2.7533,1,"tex","mid",140,"9",0
0.978,1,"tex","mid",141,"9",1
0.6015,1,"tex","easy",142,"9",1
0.6396,1,"tex","easy",143,"9",1
3.0453,1,"tex","mid",144,"9",0
2.9542,1,"tex","mid",145,"9",0
1.9667,1,"tex","easy",146,"9",0
0.7116,1,"tex","easy",147,"9",1
1.8575,1,"tex","easy",148,"9",0
0.5474,1,"tex","easy",149,"9",1
3.211,1,"lines","hard",0,"9",0
3.4959,1,"lines","mid",1,"9",0
1.3697,1,"lines","mid",2,"9",1
3.9219,1,"lines","mid",3,"9",0
4.5805,1,"lines","hard",4,"9",0
0.9435,1,"lines","mid",5,"9",1
0.8526,1,"lines","hard",6,"9",1
2.3686,1,"lines","hard",7,"9",1
1.869,1,"lines","easy",8,"9",0
6.283,1,"lines","mid",9,"9",0
4.1822,1,"lines","mid",10,"9",0
0.6383,1,"lines","easy",11,"9",1
5.2497,0,"lines","hard",12,"9",1
3.1522,0,"lines","hard",13,"9",1
6.3108,1,"lines","hard",14,"9",0
4.7986,1,"lines","hard",15,"9",0
1.5819,1,"lines","easy",16,"9",0
0.7474,1,"lines","mid",17,"9",1
6.7211,1,"lines","hard",18,"9",0
1.8301,1,"lines","easy",19,"9",0
2.1087,1,"lines","easy",20,"9",0
4.4313,1,"lines","mid",21,"9",0
4.5766,1,"lines","easy",22,"9",0
5.1967,1,"lines","easy",23,"9",0
1.4922,1,"lines","easy",24,"9",0
0.763,1,"lines","mid",25,"9",1
1.6982,1,"lines","hard",26,"9",1
0.746,1,"lines","easy",27,"9",1
0.6579,1,"lines","mid",28,"9",1
6.7382,1,"lines","mid",29,"9",0
1.737,1,"lines","easy",30,"9",0
4.9748,0,"lines","hard",31,"9",1
1.2705,1,"lines","easy",32,"9",1
3.7997,1,"lines","hard",33,"9",0
3.9815,1,"lines","hard",34,"9",0
0.5859,1,"lines","easy",35,"9",1
3.5428,1,"lines","mid",36,"9",0
0.6529,1,"lines","mid",37,"9",1
0.9618,1,"lines","mid",38,"9",1
1.3172,1,"lines","easy",39,"9",0
0.8182,1,"lines","mid",40,"9",1
0.5198,1,"lines","easy",41,"9",1
2.6494,1,"lines","mid",42,"9",1
0.6493,1,"lines","easy",43,"9",1
1.0156,1,"lines","easy",44,"9",0
4.518,1,"lines","mid",45,"9",0
0.9795,1,"lines","mid",46,"9",1
4.6676,1,"lines","easy",47,"9",0
3.6604,0,"lines","hard",48,"9",1
7.1651,1,"lines","mid",49,"9",0
3.8898,1,"lines","hard",50,"9",0
0.5344,1,"lines","easy",51,"9",1
2.3194,1,"lines","hard",52,"9",1
3.4433,1,"lines","hard",53,"9",0
3.905,0,"lines","hard",54,"9",1
0.4986,1,"lines","easy",55,"9",1
1.279,1,"lines","hard",56,"9",1
1.63,1,"lines","mid",57,"9",1
0.8637,1,"lines","mid",58,"9",1
0.6013,1,"lines","easy",59,"9",1
0.7659,1,"lines","mid",60,"9",1
0.605,1,"lines","easy",61,"9",1
1.1654,1,"lines","easy",62,"9",0
0.8972,1,"lines","mid",63,"9",1
0.9461,1,"lines","hard",64,"9",1
1.5246,1,"lines","easy",65,"9",0
0.7998,1,"lines","mid",66,"9",1
0.914,1,"lines","easy",67,"9",0
1.9841,1,"lines","mid",68,"9",0
0.9349,1,"lines","mid",69,"9",1
0.75,1,"lines","easy",70,"9",1
0.6801,1,"lines","mid",71,"9",1
0.9854,1,"lines","mid",72,"9",1
3.3234,1,"lines","hard",73,"9",0
1.0495,1,"lines","easy",74,"9",0
3.9,0,"lines","hard",75,"9",1
0.5602,1,"lines","easy",76,"9",1
0.7182,1,"lines","hard",77,"9",1
7.1164,1,"lines","hard",78,"9",0
0.6649,1,"lines","easy",79,"9",1
3.6779,1,"lines","mid",80,"9",0
0.5588,1,"lines","easy",81,"9",1
3.5129,1,"lines","hard",82,"9",0
1.7624,1,"lines","mid",83,"9",0
0.683,1,"lines","mid",84,"9",1
0.8677,1,"lines","easy",85,"9",1
1.2205,1,"lines","easy",86,"9",0
0.8834,1,"lines","easy",87,"9",0
0.5673,1,"lines","easy",88,"9",1
0.6838,1,"lines","easy",89,"9",1
4.7256,1,"lines","mid",90,"9",0
5.655,1,"lines","mid",91,"9",0
4.1696,1,"lines","mid",92,"9",0
0.7322,1,"lines","mid",93,"9",1
4.5167,1,"lines","hard",94,"9",0
2.1151,1,"lines","easy",95,"9",0
2.3481,1,"lines","hard",96,"9",1
0.8355,1,"lines","mid",97,"9",1
0.6162,1,"lines","easy",98,"9",1
0.8339,1,"lines","mid",99,"9",1
3.4082,1,"lines","mid",100,"9",0
0.9211,1,"lines","easy",101,"9",0
2.8606,1,"lines","mid",102,"9",0
4.7966,1,"lines","hard",103,"9",0
4.498,0,"lines","hard",104,"9",1
1.8753,1,"lines","mid",105,"9",0
2.5941,1,"lines","mid",106,"9",0
3.1331,0,"lines","mid",107,"9",1
3.8969,1,"lines","mid",108,"9",0
4.2141,1,"lines","mid",109,"9",0
4.4045,1,"lines","hard",110,"9",1
4.1015,1,"lines","hard",111,"9",0
1.9616,1,"lines","mid",112,"9",0
6.0336,1,"lines","hard",113,"9",0
1.0482,1,"lines","easy",114,"9",0
0.6001,1,"lines","easy",115,"9",1
0.8995,1,"lines","easy",116,"9",0
8.3518,1,"lines","hard",117,"9",0
3.3795,1,"lines","hard",118,"9",0
3.3819,1,"lines","mid",119,"9",0
1.0234,1,"lines","easy",120,"9",0
3.8326,0,"lines","hard",121,"9",1
2.7804,1,"lines","mid",122,"9",0
4.9828,1,"lines","hard",123,"9",0
0.7834,1,"lines","mid",124,"9",1
1.4711,1,"lines","easy",125,"9",0
0.6166,1,"lines","mid",126,"9",1
6.8274,1,"lines","hard",127,"9",0
1.8461,1,"lines","easy",128,"9",0
0.6,1,"lines","easy",129,"9",1
6.1434,1,"lines","hard",130,"9",0
0.5602,1,"lines","easy",131,"9",1
0.5685,1,"lines","easy",132,"9",1
0.7247,1,"lines","hard",133,"9",1
0.5899,1,"lines","easy",134,"9",1
1.2833,1,"lines","hard",135,"9",1
6.0195,1,"lines","hard",136,"9",1
5.5053,1,"lines","hard",137,"9",1
1.5287,1,"lines","hard",138,"9",1
0.9366,1,"lines","easy",139,"9",0
4.7591,1,"lines","hard",140,"9",0
6.0481,0,"lines","hard",141,"9",1
3.5587,1,"lines","hard",142,"9",0
1.0823,1,"lines","hard",143,"9",1
0.6367,1,"lines","easy",144,"9",1
1.6278,1,"lines","hard",145,"9",1
5.083,1,"lines","hard",146,"9",0
0.8288,1,"lines","easy",147,"9",1
2.41,0,"lines","hard",148,"9",0
3.739,1,"lines","mid",149,"9",0
1.3063,0,"greenVertical","easy",0,"9",1
0.7379,1,"greenVertical","mid",1,"9",0
0.6099,1,"greenVertical","easy",2,"9",0
0.6339,1,"greenVertical","mid",3,"9",1
0.8964,1,"greenVertical","hard",4,"9",0
0.6983,1,"greenVertical","mid",5,"9",0
1.0972,1,"greenVertical","hard",6,"9",0
0.8011,1,"greenVertical","mid",7,"9",0
0.6372,1,"greenVertical","easy",8,"9",0
0.8867,1,"greenVertical","hard",9,"9",1
0.9762,0,"greenVertical","hard",10,"9",1
0.5978,1,"greenVertical","mid",11,"9",0
0.7225,1,"greenVertical","easy",12,"9",1
0.5699,1,"greenVertical","mid",13,"9",1
1.0981,1,"greenVertical","mid",14,"9",0
0.8596,1,"greenVertical","hard",15,"9",0
0.5786,1,"greenVertical","mid",16,"9",1
0.7687,1,"greenVertical","hard",17,"9",0
0.569,1,"greenVertical","easy",18,"9",1
0.702,1,"greenVertical","hard",19,"9",0
0.6621,1,"greenVertical","hard",20,"9",1
0.5786,1,"greenVertical","easy",21,"9",1
0.5586,1,"greenVertical","easy",22,"9",1
0.5407,1,"greenVertical","easy",23,"9",1
0.7803,1,"greenVertical","easy",24,"9",0
0.6665,1,"greenVertical","easy",25,"9",0
0.6009,1,"greenVertical","mid",26,"9",1
0.7351,1,"greenVertical","easy",27,"9",0
1.1292,1,"greenVertical","hard",28,"9",1
0.8124,1,"greenVertical","hard",29,"9",0
0.7051,1,"greenVertical","hard",30,"9",1
0.6664,1,"greenVertical","mid",31,"9",1
0.7378,1,"greenVertical","hard",32,"9",0
0.6483,1,"greenVertical","mid",33,"9",1
0.6793,1,"greenVertical","easy",34,"9",0
0.8698,1,"greenVertical","easy",35,"9",1
0.703,1,"greenVertical","easy",36,"9",1
0.6966,0,"greenVertical","easy",37,"9",1
0.5736,1,"greenVertical","mid",38,"9",1
0.7212,1,"greenVertical","hard",39,"9",1
1.3559,1,"greenVertical","hard",40,"9",0
0.9843,1,"greenVertical","hard",41,"9",0
0.5785,1,"greenVertical","mid",42,"9",0
0.6487,1,"greenVertical","mid",43,"9",0
0.6522,1,"greenVertical","easy",44,"9",1
1.472,1,"greenVertical","easy",45,"9",1
0.6527,1,"greenVertical","hard",46,"9",1
0.648,1,"greenVertical","easy",47,"9",0
0.7784,1,"greenVertical","mid",48,"9",1
0.7866,1,"greenVertical","hard",49,"9",1
0.7783,1,"greenVertical","hard",50,"9",0
0.7438,1,"greenVertical","easy",51,"9",0
0.8902,1,"greenVertical","easy",52,"9",1
1.1118,1,"greenVertical","hard",53,"9",1
0.7003,1,"greenVertical","mid",54,"9",0
0.7121,1,"greenVertical","hard",55,"9",1
0.6801,1,"greenVertical","mid",56,"9",1
0.8261,1,"greenVertical","hard",57,"9",0
0.7804,1,"greenVertical","mid",58,"9",0
1.0924,1,"greenVertical","mid",59,"9",0
1.2574,1,"greenVertical","hard",60,"9",1
0.5476,1,"greenVertical","mid",61,"9",1
0.5751,1,"greenVertical","easy",62,"9",1
0.7706,1,"greenVertical","hard",63,"9",1
0.948,1,"greenVertical","mid",64,"9",0
0.7752,1,"greenVertical","easy",65,"9",0
0.8241,1,"greenVertical","easy",66,"9",0
0.712,1,"greenVertical","easy",67,"9",1
1.2381,1,"greenVertical","hard",68,"9",0
0.6641,1,"greenVertical","mid",69,"9",1
0.8143,1,"greenVertical","easy",70,"9",1
0.9091,1,"greenVertical","mid",71,"9",1
0.6356,1,"greenVertical","mid",72,"9",0
0.7368,1,"greenVertical","hard",73,"9",1
0.7541,1,"greenVertical","mid",74,"9",0
0.6518,1,"greenVertical","easy",75,"9",0
0.8144,1,"greenVertical","hard",76,"9",0
0.777,1,"greenVertical","mid",77,"9",0
1.048,1,"greenVertical","hard",78,"9",0
0.6411,1,"greenVertical","mid",79,"9",1
1.0321,1,"greenVertical","easy",80,"9",0
0.8955,1,"greenVertical","easy",81,"9",0
0.8446,1,"greenVertical","hard",82,"9",1
1.2558,1,"greenVertical","hard",83,"9",0
0.7151,1,"greenVertical","hard",84,"9",1
1.5335,1,"greenVertical","hard",85,"9",0
0.592,1,"greenVertical","easy",86,"9",1
0.5725,1,"greenVertical","mid",87,"9",1
0.5958,1,"greenVertical","easy",88,"9",0
0.6277,1,"greenVertical","easy",89,"9",0
0.6728,1,"greenVertical","hard",90,"9",1
0.7832,1,"greenVertical","mid",91,"9",0
0.497,1,"greenVertical","mid",92,"9",1
1.1698,1,"greenVertical","hard",93,"9",1
0.9374,1,"greenVertical","hard",94,"9",1
0.5474,1,"greenVertical","mid",95,"9",1
0.8151,1,"greenVertical","mid",96,"9",0
0.6496,1,"greenVertical","easy",97,"9",0
0.713,1,"greenVertical","easy",98,"9",0
